"lemma","text.content","text.beginOffset","partOfSpeech.tag","dependencyEdge.headTokenIndex","dependencyEdge.label","text_id","bigram","trigram"
"fill","fill",-1,"VERB",40,"VMOD",274,"fill prison","fill prison cell"
"prison","prison",-1,"NOUN",44,"NN",274,"prison cell","prison cell young"
"cell","cells",-1,"NOUN",42,"DOBJ",274,"cell young","cell young americans"
"young","young",-1,"ADJ",47,"AMOD",274,"young americans","young americans so"
"americans","Americans",-1,"NOUN",45,"POBJ",274,"americans so","americans so positive"
"so","So",-1,"ADV",51,"ADVMOD",274,"so positive","so positive way"
"positive","positive",-1,"ADJ",54,"AMOD",274,"positive way","positive way can"
"way","ways",-1,"NOUN",51,"NSUBJ",274,"way can","way can work"
"can","can",-1,"VERB",57,"AUX",274,"can work",NA
"work","work",-1,"VERB",54,"RCMOD",274,NA,NA
"i","I",-1,"PRON",2,"NSUBJ",275,"i believe","i believe strongly"
"believe","believe",-1,"VERB",2,"ROOT",275,"believe strongly","believe strongly commonsense"
"strongly","strongly",-1,"ADV",2,"ADVMOD",275,"strongly commonsense","strongly commonsense gun"
"commonsense","commonsense",-1,"ADJ",8,"AMOD",275,"commonsense gun","commonsense gun safety"
"gun","gun",-1,"NOUN",7,"NN",275,"gun safety","gun safety measure"
"safety","safety",-1,"NOUN",8,"NN",275,"safety measure","safety measure assist"
"measure","measures",-1,"NOUN",10,"NSUBJ",275,"measure assist","measure assist us"
"assist","assist",-1,"VERB",2,"CCOMP",275,"assist us","assist us right"
"us","us",-1,"PRON",10,"DOBJ",275,"us right","us right now"
"right","Right",-1,"ADV",14,"ADVMOD",275,"right now","right now something"
"now","now",-1,"ADV",14,"ROOT",275,"now something","now something donald"
"something","something",-1,"NOUN",18,"ATTR",275,"something donald","something donald support"
"donald","Donald",-1,"NOUN",22,"NSUBJ",275,"donald support","donald support gun"
"support","supported",-1,"VERB",19,"RCMOD",275,"support gun","support gun lobby"
"gun","gun",-1,"NOUN",28,"NN",275,"gun lobby","gun lobby right"
"lobby","lobby",-1,"NOUN",25,"POBJ",275,"lobby right","lobby right now"
"right","right",-1,"ADV",31,"ADVMOD",275,"right now","right now get"
"now","now",-1,"ADV",35,"ADVMOD",275,"now get","now get many"
"get","got",-1,"VERB",22,"PARATAXIS",275,"get many","get many military"
"many","many",-1,"ADJ",41,"AMOD",275,"many military","many military style"
"military","military",-1,"ADJ",40,"AMOD",275,"military style","military style weapon"
"style","style",-1,"NOUN",41,"NN",275,"style weapon","style weapon street"
"weapon","weapons",-1,"NOUN",35,"DOBJ",275,"weapon street","weapon street lot"
"street","streets",-1,"NOUN",42,"POBJ",275,"street lot","street lot place"
"lot","lot",-1,"NOUN",46,"POBJ",275,"lot place","lot place police"
"place","places",-1,"NOUN",49,"POBJ",275,"place police","place police outgun"
"police","police",-1,"NOUN",55,"NSUBJPASS",275,"police outgun","police outgun we"
"outgun","outgunned",-1,"VERB",55,"ROOT",275,"outgun we","outgun we need"
"we","We",-1,"PRON",58,"NSUBJ",275,"we need","we need comprehensive"
"need","need",-1,"VERB",58,"ROOT",275,"need comprehensive","need comprehensive background"
"comprehensive","comprehensive",-1,"ADJ",61,"AMOD",275,"comprehensive background","comprehensive background check"
"background","background",-1,"NOUN",61,"NN",275,"background check","background check need"
"check","checks",-1,"NOUN",58,"DOBJ",275,"check need","check need keep"
"need","need",-1,"VERB",58,"CONJ",275,"need keep","need keep gun"
"keep","keep",-1,"VERB",65,"XCOMP",275,"keep gun","keep gun hand"
"gun","guns",-1,"NOUN",67,"DOBJ",275,"gun hand","gun hand will"
"hand","hands",-1,"NOUN",70,"POBJ",275,"hand will","hand will harm"
"will","will",-1,"VERB",77,"AUX",275,"will harm",NA
"harm","harm",-1,"NOUN",77,"DOBJ",275,NA,NA
"finally","finally",-1,"ADV",3,"ADVMOD",276,"finally need","finally need pass"
"need","need",-1,"VERB",3,"ROOT",276,"need pass","need pass prohibition"
"pass","pass",-1,"VERB",3,"XCOMP",276,"pass prohibition","pass prohibition anyone"
"prohibition","prohibition",-1,"NOUN",5,"DOBJ",276,"prohibition anyone","prohibition anyone terrorist"
"anyone","anyone",-1,"NOUN",8,"POBJ",276,"anyone terrorist","anyone terrorist watch"
"terrorist","terrorist",-1,"ADJ",16,"AMOD",276,"terrorist watch","terrorist watch list"
"watch","watch",-1,"NOUN",16,"NN",276,"watch list","watch list able"
"list","list",-1,"NOUN",12,"POBJ",276,"list able","list able buy"
"able","able",-1,"ADJ",18,"ACOMP",276,"able buy","able buy gun"
"buy","buy",-1,"VERB",19,"XCOMP",276,"buy gun","buy gun country"
"gun","gun",-1,"NOUN",21,"DOBJ",276,"gun country","gun country dangerous"
"country","country",-1,"NOUN",24,"POBJ",276,"country dangerous","country dangerous fly"
"dangerous","dangerous",-1,"ADJ",30,"ACOMP",276,"dangerous fly","dangerous fly dangerous"
"fly","fly",-1,"VERB",32,"XCOMP",276,"fly dangerous","fly dangerous buy"
"dangerous","dangerous",-1,"ADJ",37,"ACOMP",276,"dangerous buy","dangerous buy gun"
"buy","buy",-1,"VERB",39,"XCOMP",276,"buy gun","buy gun so"
"gun","gun",-1,"NOUN",41,"DOBJ",276,"gun so","gun so thing"
"so","So",-1,"ADV",47,"ADVMOD",276,"so thing","so thing can"
"thing","things",-1,"NOUN",47,"NSUBJ",276,"thing can","thing can bipartisan"
"can","can",-1,"VERB",51,"AUX",276,"can bipartisan","can bipartisan way"
"bipartisan","bipartisan",-1,"ADJ",62,"AMOD",276,"bipartisan way",NA
"way","way",-1,"NOUN",59,"POBJ",276,NA,NA
"secretary","Secretary",-1,"NOUN",1,"TITLE",277,"secretary clinton","secretary clinton last"
"clinton","Clinton",-1,"NOUN",7,"NSUBJ",277,"clinton last","clinton last week"
"last","last",-1,"ADJ",4,"AMOD",277,"last week","last week say"
"week","week",-1,"NOUN",7,"TMOD",277,"week say","week say get"
"say","said",-1,"VERB",7,"ROOT",277,"say get","say get everything"
"get","got",-1,"VERB",7,"CCOMP",277,"get everything","get everything possible"
"everything","everything",-1,"NOUN",12,"DOBJ",277,"everything possible","everything possible improve"
"possible","possible",-1,"ADJ",13,"AMOD",277,"possible improve","possible improve policing"
"improve","improve",-1,"VERB",13,"VMOD",277,"improve policing","improve policing go"
"policing","policing",-1,"NOUN",16,"DOBJ",277,"policing go","policing go right"
"go","go",-1,"VERB",12,"XCOMP",277,"go right","go right implicit"
"right","right",-1,"ADV",20,"ADVMOD",277,"right implicit","right implicit bias"
"implicit","implicit",-1,"ADJ",24,"AMOD",277,"implicit bias","implicit bias do"
"bias","bias",-1,"NOUN",22,"POBJ",277,"bias do","bias do believe"
"do","Do",-1,"VERB",28,"AUX",277,"do believe","do believe police"
"believe","believe",-1,"VERB",28,"ROOT",277,"believe police","believe police implicitly"
"police","police",-1,"NOUN",33,"NSUBJPASS",277,"police implicitly","police implicitly biase"
"implicitly","implicitly",-1,"ADV",33,"ADVMOD",277,"implicitly biase","implicitly biase black"
"biase","biased",-1,"VERB",28,"CCOMP",277,"biase black","biase black person"
"black","black",-1,"ADJ",36,"AMOD",277,"black person",NA
"person","people",-1,"NOUN",34,"POBJ",277,NA,NA
"lester","Lester",-1,"NOUN",3,"NSUBJ",278,"lester i","lester i think"
"i","I",-1,"PRON",3,"NSUBJ",278,"i think","i think implicit"
"think","think",-1,"VERB",3,"ROOT",278,"think implicit","think implicit bias"
"implicit","implicit",-1,"ADJ",5,"AMOD",278,"implicit bias","implicit bias problem"
"bias","bias",-1,"NOUN",6,"NSUBJ",278,"bias problem","bias problem everyone"
"problem","problem",-1,"NOUN",6,"ATTR",278,"problem everyone","problem everyone just"
"everyone","everyone",-1,"NOUN",9,"POBJ",278,"everyone just","everyone just police"
"just","just",-1,"ADV",14,"ADVMOD",278,"just police","just police i"
"police","police",-1,"NOUN",8,"DEP",278,"police i","police i think"
"i","I",-1,"PRON",17,"NSUBJ",278,"i think","i think unfortunately"
"think","think",-1,"VERB",17,"ROOT",278,"think unfortunately","think unfortunately many"
"unfortunately","unfortunately",-1,"ADV",17,"ADVMOD",278,"unfortunately many","unfortunately many us"
"many","many",-1,"ADJ",17,"DOBJ",278,"many us","many us great"
"us","us",-1,"PRON",23,"POBJ",278,"us great","us great country"
"great","great",-1,"ADJ",29,"AMOD",278,"great country","great country jump"
"country","country",-1,"NOUN",29,"NN",278,"country jump","country jump conclusion"
"jump","jump",-1,"NOUN",25,"POBJ",278,"jump conclusion","jump conclusion therefore"
"conclusion","conclusions",-1,"NOUN",30,"POBJ",278,"conclusion therefore","conclusion therefore i"
"therefore","therefore",-1,"ADV",40,"ADVMOD",278,"therefore i","therefore i think"
"i","I",-1,"PRON",40,"NSUBJ",278,"i think","i think need"
"think","think",-1,"VERB",40,"ROOT",278,"think need","think need us"
"need","need",-1,"VERB",40,"CCOMP",278,"need us","need us ask"
"us","us",-1,"PRON",44,"POBJ",278,"us ask","us ask hard"
"ask","asking",-1,"VERB",42,"XCOMP",278,"ask hard","ask hard question"
"hard","hard",-1,"ADJ",50,"AMOD",278,"hard question","hard question know"
"question","questions",-1,"NOUN",48,"DOBJ",278,"question know","question know i"
"know","know",-1,"VERB",42,"PARATAXIS",278,"know i","know i feel"
"i","I",-1,"PRON",59,"NSUBJ",278,"i feel","i feel way"
"feel","feeling",-1,"VERB",42,"ADVCL",278,"feel way",NA
"way","way",-1,"NOUN",59,"DOBJ",278,NA,NA
"come","comes",-1,"VERB",17,"ADVCL",279,"come policing","come policing can"
"policing","policing",-1,"NOUN",4,"POBJ",279,"policing can","policing can literally"
"can","can",-1,"VERB",10,"AUX",279,"can literally","can literally fatal"
"literally","literally",-1,"ADV",12,"ADVMOD",279,"literally fatal","literally fatal consequence"
"fatal","fatal",-1,"ADJ",13,"AMOD",279,"fatal consequence","fatal consequence i"
"consequence","consequences",-1,"NOUN",10,"DOBJ",279,"consequence i","consequence i say"
"i","I",-1,"PRON",17,"NSUBJ",279,"i say","i say first"
"say","said",-1,"VERB",17,"ROOT",279,"say first","say first budget"
"first","first",-1,"ADJ",22,"AMOD",279,"first budget","first budget put"
"budget","budget",-1,"NOUN",19,"POBJ",279,"budget put","budget put money"
"put","put",-1,"VERB",17,"CCOMP",279,"put money","put money budget"
"money","money",-1,"NOUN",26,"DOBJ",279,"money budget","money budget help"
"budget","budget",-1,"NOUN",28,"POBJ",279,"budget help","budget help us"
"help","help",-1,"VERB",26,"XCOMP",279,"help us","help us deal"
"us","us",-1,"PRON",34,"NSUBJ",279,"us deal","us deal implicit"
"deal","deal",-1,"VERB",32,"CCOMP",279,"deal implicit","deal implicit bias"
"implicit","implicit",-1,"ADJ",37,"AMOD",279,"implicit bias","implicit bias retrain"
"bias","bias",-1,"NOUN",35,"POBJ",279,"bias retrain","bias retrain lot"
"retrain","retraining",-1,"VERB",38,"PCOMP",279,"retrain lot","retrain lot police"
"lot","lot",-1,"NOUN",39,"DOBJ",279,"lot police","lot police officer"
"police","police",-1,"NOUN",45,"NN",279,"police officer",NA
"officer","officers",-1,"NOUN",42,"POBJ",279,NA,NA
"i","I",-1,"PRON",2,"NSUBJ",280,"i meet","i meet group"
"meet","met",-1,"VERB",2,"ROOT",280,"meet group","meet group distinguished"
"group","group",-1,"NOUN",3,"POBJ",280,"group distinguished","group distinguished experienced"
"distinguished","distinguished",-1,"ADJ",12,"AMOD",280,"distinguished experienced","distinguished experienced police"
"experienced","experienced",-1,"ADJ",12,"AMOD",280,"experienced police","experienced police chief"
"police","police",-1,"NOUN",12,"NN",280,"police chief","police chief week"
"chief","chiefs",-1,"NOUN",6,"POBJ",280,"chief week","chief week ago"
"week","weeks",-1,"NOUN",16,"NPADVMOD",280,"week ago","week ago they"
"ago","ago",-1,"ADV",2,"ADVMOD",280,"ago they","ago they admit"
"they","They",-1,"PRON",19,"NSUBJ",280,"they admit","they admit issue"
"admit","admit",-1,"VERB",19,"ROOT",280,"admit issue","admit issue they"
"issue","issue",-1,"NOUN",21,"ATTR",280,"issue they","issue they get"
"they","They",-1,"PRON",27,"NSUBJ",280,"they get","they get lot"
"get","got",-1,"VERB",27,"ROOT",280,"get lot","get lot concern"
"lot","lot",-1,"NOUN",27,"DOBJ",280,"lot concern","lot concern mental"
"concern","concerns",-1,"NOUN",30,"POBJ",280,"concern mental","concern mental health"
"mental","Mental",-1,"ADJ",34,"AMOD",280,"mental health","mental health big"
"health","health",-1,"NOUN",35,"NSUBJ",280,"health big","health big concern"
"big","biggest",-1,"ADJ",40,"AMOD",280,"big concern","big concern now"
"concern","concerns",-1,"NOUN",37,"POBJ",280,"concern now","concern now police"
"now","now",-1,"ADV",46,"ADVMOD",280,"now police","now police handle"
"police","police",-1,"NOUN",46,"NSUBJ",280,"police handle","police handle lot"
"handle","handle",-1,"VERB",46,"XCOMP",280,"handle lot","handle lot really"
"lot","lot",-1,"NOUN",48,"DOBJ",280,"lot really","lot really difficult"
"really","really",-1,"ADV",53,"ADVMOD",280,"really difficult","really difficult mental"
"difficult","difficult",-1,"ADJ",56,"AMOD",280,"difficult mental","difficult mental health"
"mental","mental",-1,"ADJ",56,"AMOD",280,"mental health","mental health problem"
"health","health",-1,"NOUN",56,"NN",280,"health problem","health problem street"
"problem","problems",-1,"NOUN",51,"POBJ",280,"problem street",NA
"street","street",-1,"NOUN",57,"POBJ",280,NA,NA
"they","They",-1,"PRON",1,"NSUBJ",281,"they want","they want support"
"want","want",-1,"VERB",1,"ROOT",281,"want support","want support want"
"support","support",-1,"NOUN",1,"DOBJ",281,"support want","support want training"
"want","want",-1,"VERB",1,"PARATAXIS",281,"want training","want training want"
"training","training",-1,"NOUN",5,"DOBJ",281,"training want","training want assistance"
"want","want",-1,"VERB",1,"PARATAXIS",281,"want assistance","want assistance i"
"assistance","assistance",-1,"NOUN",10,"DOBJ",281,"assistance i","assistance i think"
"i","I",-1,"PRON",16,"NSUBJ",281,"i think","i think federal"
"think","think",-1,"VERB",16,"ROOT",281,"think federal","think federal government"
"federal","federal",-1,"ADJ",19,"AMOD",281,"federal government","federal government position"
"government","government",-1,"NOUN",21,"NSUBJ",281,"government position","government position offer"
"position","position",-1,"NOUN",22,"POBJ",281,"position offer","position offer provide"
"offer","offer",-1,"VERB",24,"RCMOD",281,"offer provide",NA
"provide","provide",-1,"VERB",28,"CONJ",281,NA,NA
"mr.","Mr.",-1,"NOUN",1,"TITLE",282,"mr. trump",NA
"trump","Trump",-1,"NOUN",1,"ROOT",282,NA,NA
"i","I",-1,"PRON",2,"NSUBJ",283,"i 'd","i 'd like"
"'d","'d",-1,"VERB",2,"AUX",283,"'d like","'d like respond"
"like","like",-1,"VERB",2,"ROOT",283,"like respond",NA
"respond","respond",-1,"VERB",2,"XCOMP",283,NA,NA
"first","First",-1,"ADV",5,"ADVMOD",285,"first i","first i agree"
"i","I",-1,"PRON",5,"NSUBJ",285,"i agree","i agree lot"
"agree","agree",-1,"VERB",5,"ROOT",285,"agree lot","agree lot person"
"lot","lot",-1,"NOUN",17,"NSUBJ",285,"lot person","lot person even"
"person","people",-1,"NOUN",10,"POBJ",285,"person even","person even party"
"even","even",-1,"ADV",13,"ADVMOD",285,"even party","even party want"
"party","party",-1,"NOUN",13,"POBJ",285,"party want","party want give"
"want","want",-1,"VERB",5,"CONJ",285,"want give","want give certain"
"give","give",-1,"VERB",17,"XCOMP",285,"give certain","give certain right"
"certain","certain",-1,"ADJ",21,"AMOD",285,"certain right","certain right person"
"right","rights",-1,"NOUN",19,"DOBJ",285,"right person","right person watch"
"person","people",-1,"NOUN",22,"POBJ",285,"person watch","person watch list"
"watch","watch",-1,"NOUN",26,"NN",285,"watch list","watch list fly"
"list","lists",-1,"NOUN",24,"POBJ",285,"list fly","list fly list"
"fly","fly",-1,"NOUN",31,"NN",285,"fly list","fly list i"
"list","lists",-1,"NOUN",26,"CONJ",285,"list i","list i agree"
"i","I",-1,"PRON",34,"NSUBJ",285,"i agree","i agree when"
"agree","agree",-1,"VERB",34,"ROOT",285,"agree when","agree when person"
"when","When",-1,"ADV",41,"ADVMOD",285,"when person","when person watch"
"person","person",-1,"NOUN",41,"NSUBJ",285,"person watch","person watch list"
"watch","watch",-1,"NOUN",45,"NN",285,"watch list","watch list fly"
"list","list",-1,"NOUN",42,"POBJ",285,"list fly","list fly list"
"fly","fly",-1,"NOUN",51,"NN",285,"fly list","fly list i"
"list","list",-1,"NOUN",45,"CONJ",285,"list i","list i endorsement"
"i","I",-1,"PRON",55,"NSUBJ",285,"i endorsement","i endorsement nra"
"endorsement","endorsement",-1,"NOUN",55,"DOBJ",285,"endorsement nra","endorsement nra i"
"nra","NRA",-1,"NOUN",58,"POBJ",285,"nra i","nra i proud"
"i","I",-1,"PRON",64,"NSUBJ",285,"i proud","i proud good"
"proud","proud",-1,"ADJ",64,"ACOMP",285,"proud good","proud good person"
"good","good",-1,"ADJ",75,"AMOD",285,"good person","good person protect"
"person","people",-1,"NOUN",70,"ATTR",285,"person protect","person protect second"
"protect","protecting",-1,"VERB",70,"CONJ",285,"protect second","protect second amendment"
"second","Second",-1,"NOUN",83,"NN",285,"second amendment",NA
"amendment","Amendment",-1,"NOUN",80,"DOBJ",285,NA,NA
"i","I",-1,"PRON",2,"NSUBJ",286,"i think","i think look"
"think","think",-1,"VERB",2,"ROOT",286,"think look","think look strongly"
"look","look",-1,"VERB",4,"XCOMP",286,"look strongly","look strongly fly"
"strongly","strongly",-1,"ADV",6,"ADVMOD",286,"strongly fly","strongly fly list"
"fly","fly",-1,"NOUN",13,"NN",286,"fly list","fly list watch"
"list","lists",-1,"NOUN",9,"POBJ",286,"list watch","list watch list"
"watch","watch",-1,"NOUN",16,"NN",286,"watch list","watch list person"
"list","lists",-1,"NOUN",13,"CONJ",286,"list person","list person even"
"person","people",-1,"NOUN",21,"NSUBJ",286,"person even","person even n't"
"even","even",-1,"ADV",30,"ADVMOD",286,"even n't","even n't will"
"n't","n't",-1,"ADV",30,"NEG",286,"n't will","n't will help"
"will","'ll",-1,"VERB",36,"AUX",286,"will help","will help will"
"help","help",-1,"VERB",36,"ROOT",286,"help will","help will help"
"will","'ll",-1,"VERB",41,"AUX",286,"will help","will help legally"
